ElecStatus,MinimumOverall,InvestmentCost,MinimumOverallLCOE,NumConnections,DemandKWh_Y0,DistNearElecKm,ElecTargetPhase,ElecTargetYear,GridRolloutPhase,LCOE_Grid,LCOE_SHS,LCOE_MG_Solar,LCOE_MG_Hydro,X_deg,Y_deg,DistRoadKm
unelectrified,SHS,1800.0,0.6265136872999727,12,1188.075,0.0037530001412262254,Phase 3 (→2040),2040.0,N/A,0.5338841863209854,0.6265136872999727,inf,inf,2.4937048627374114,11.222099994425372,10.050703
unelectrified,SHS,7800.0,0.6265136872999727,52,5148.325,0.0,Phase 1 (→2030),2030.0,N/A,0.5438971058907484,0.6265136872999727,inf,inf,0.8574190662726892,10.482932618152342,1.927783
electrified,Already Electrified,0.0,0.0,23,2474.7,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,1.7561031300396983,6.5995375901753,1.346953
unelectrified,SHS,7050.0,8.323867419615738,47,256.5165,0.01726801387121142,Phase 3 (→2040),2040.0,N/A,8.619528330971116,8.323867419615738,inf,inf,2.992499362338726,9.571833314215963,3.720715
electrified,Already Electrified,0.0,0.0,146,14454.9125,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,3.4567263071082115,11.63777757650122,3.020004
unelectrified,SHS,2100.0,0.6265136872999727,14,1386.0875,0.023637952135186123,Phase 3 (→2040),2040.0,N/A,0.5385719159573886,0.6265136872999727,inf,inf,1.7962183276973431,10.381618979293316,9.447331
electrified,Already Electrified,0.0,0.0,26,2059.33,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,2.696942097293307,7.697532841548875,5.5825
electrified,Already Electrified,0.0,0.0,24,2376.15,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,1.0971098627108493,10.307360442518387,2.24403
unelectrified,SHS,3300.0,0.6265136872999727,22,1742.51,0.0,Phase 2 (→2035),2035.0,N/A,0.6794355884112782,0.6265136872999727,inf,inf,1.475437203894228,9.254305237037872,3.724863
electrified,Already Electrified,0.0,0.0,21,2079.13125,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,2.0373263920825107,6.6758956809309025,0.399682
electrified,Already Electrified,0.0,0.0,165,16928.7,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,1.729152465412227,7.029383011808623,2.305051
electrified,Already Electrified,0.0,0.0,31,3069.19375,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,2.009228372797443,10.243539471569765,0.972726
unelectrified,SHS,3600.0,0.6265136872999727,24,2376.15,0.0,Phase 2 (→2035),2035.0,N/A,0.5338841863209854,0.6265136872999727,inf,inf,2.381328659898924,11.117293311430931,10.882881
electrified,Already Electrified,0.0,0.0,129,14762.88125,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,2.02150570741579,6.650925588104354,0.0
unelectrified,SHS,3300.0,0.6265136872999727,22,1742.51,0.0,Phase 2 (→2035),2035.0,N/A,0.6794355884112782,0.6265136872999727,inf,inf,3.021177531655637,9.583677906606784,4.974129
unelectrified,SHS,2550.0,0.6265136872999727,17,1346.485,0.013749733399370736,Phase 3 (→2040),2040.0,N/A,0.6700835724535691,0.6265136872999727,inf,inf,2.4550633040452117,11.620738826144203,7.163114
electrified,Already Electrified,0.0,0.0,21,2474.24375,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,1.6182203547219787,9.609328343923753,0.93046
unelectrified,SHS,5700.0,0.6265136872999727,38,3762.2375,0.0,Phase 2 (→2035),2035.0,N/A,0.5385719159573887,0.6265136872999727,inf,inf,1.7975461589523616,9.723753737285593,0.0
electrified,Already Electrified,0.0,0.0,18,1782.1125,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,1.3908048544840599,10.107711394018946,3.393779
electrified,Already Electrified,0.0,0.0,107,11992.075,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,2.1676278800621698,7.318538715969511,9.30003
electrified,Already Electrified,0.0,0.0,119,13395.135,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,2.401649334257169,7.208339405982533,1.652005
unelectrified,SHS,10050.0,6.4336520870886895,67,473.1075,0.0,Phase 2 (→2035),2035.0,N/A,6.683022752390742,6.4336520870886895,inf,inf,2.0937332297821287,6.445809160162931,1.179907
unelectrified,SHS,26700.0,9.62948418385688,178,839.7685,0.0,Phase 2 (→2035),2035.0,N/A,9.957118871018674,9.62948418385688,inf,inf,2.4117774441111974,8.352241997726766,0.011439
unelectrified,SHS,3000.0,0.6265136872999727,20,1584.1,0.0,Phase 2 (→2035),2035.0,N/A,0.6700835724535692,0.6265136872999727,inf,inf,2.437194004299012,11.650698671901669,9.057616
electrified,Already Electrified,0.0,0.0,30,2970.1875,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,1.7680813474809145,6.821298567403351,1.020611
unelectrified,SHS,57900.0,35.77663249504703,386,490.151625,0.0,Phase 1 (→2030),2030.0,N/A,35.3400512369622,35.77663249504703,inf,inf,3.536293605326433,10.793405873517726,4.596944
electrified,Already Electrified,0.0,0.0,19,1881.11875,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,1.4891433798725082,10.383209975674362,5.539874
unelectrified,SHS,31650.0,32.74440133120119,211,292.744,0.0,Phase 2 (→2035),2035.0,N/A,31.972596489736603,32.74440133120119,inf,inf,1.9861136521757945,7.095048452171043,0.0
electrified,Already Electrified,0.0,0.0,29,3471.60625,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,1.8030720534838922,6.445970978315262,0.0
unelectrified,SHS,9900.0,8.450041903583315,66,354.836,0.0,Phase 2 (→2035),2035.0,N/A,8.012870172663492,8.450041903583315,inf,inf,1.3612856385766703,9.921591221821021,2.643179
electrified,Already Electrified,0.0,0.0,32,3168.2,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,2.0180455120919003,6.729197781871069,4.245355
electrified,Already Electrified,0.0,0.0,30,2970.1875,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,1.143236645923417,10.501882905499334,2.729328
electrified,Already Electrified,0.0,0.0,12,1188.075,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,2.9310864409014807,10.998059036773862,5.660638
unelectrified,SHS,7800.0,0.6265136872999727,52,5148.325,0.0,Phase 1 (→2030),2030.0,N/A,0.5385719159573886,0.6265136872999727,inf,inf,1.7741811116909798,7.370384104923185,6.192473
electrified,Already Electrified,0.0,0.0,19,2276.23125,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,1.3618394689782134,9.594462185886147,3.05656
electrified,Already Electrified,0.0,0.0,20,3180.975,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,2.280022877433167,7.266474539039218,6.67852
electrified,Already Electrified,0.0,0.0,27,2673.16875,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,2.6031305264533713,7.030267928884986,4.716458
unelectrified,SHS,18450.0,7.428418142383709,123,752.23125,0.0,Phase 2 (→2035),2035.0,N/A,7.7021500350405,7.428418142383709,inf,inf,1.913180561936134,6.917517280423019,0.262163
electrified,Already Electrified,0.0,0.0,27,2673.16875,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,1.7911135552249657,7.266028813879044,12.641878
electrified,Already Electrified,0.0,0.0,26,3174.5875,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,2.693325219791046,6.9356435960050336,2.730029
electrified,Already Electrified,0.0,0.0,19,3477.08125,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,1.9710423002312887,6.405452657801093,0.220705
electrified,Already Electrified,0.0,0.0,29,2871.18125,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,2.6965712037529626,10.004473353293081,0.670644
unelectrified,SHS,5850.0,0.6265136872999727,39,3861.24375,0.0,Phase 2 (→2035),2035.0,N/A,0.5619113433517482,0.6265136872999727,inf,inf,3.3589582813039254,10.312406592073575,1.428451
electrified,Already Electrified,0.0,0.0,51,11235.6125,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,1.643355405328278,9.688467882811292,1.000095
electrified,Already Electrified,0.0,0.0,14,1108.87,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,2.7018301342918853,7.0728477215808425,6.076052
unelectrified,SHS,5400.0,0.6265136872999727,36,2851.38,0.0,Phase 2 (→2035),2035.0,N/A,0.6700835724535691,0.6265136872999727,inf,inf,2.7508822086092577,7.04002507786123,7.502856
unelectrified,SHS,1950.0,0.6265136872999727,13,1287.08125,0.0052544823102975225,Phase 3 (→2040),2040.0,N/A,0.5619113433517482,0.6265136872999727,inf,inf,2.38559282386566,10.320621877634263,0.324263
unelectrified,SHS,4500.0,0.6265136872999727,30,2376.15,0.0,Phase 2 (→2035),2035.0,N/A,0.6618510543812214,0.6265136872999727,inf,inf,1.7558334375602414,9.233696846514125,20.126445
electrified,Already Electrified,0.0,0.0,41,4256.8125,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,2.1875961471427634,7.852790144386102,0.934042
electrified,Already Electrified,0.0,0.0,18,1425.69,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,2.69572788898831,9.229257132482164,13.13065
electrified,Already Electrified,0.0,0.0,41,7258.9375,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,2.6457688154444083,10.06513463583872,0.026025
electrified,Already Electrified,0.0,0.0,24,2376.15,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,2.0492059023974445,6.727556206860653,1.280088
electrified,Already Electrified,0.0,0.0,21,1663.305,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,2.3527476498083324,7.299061711557128,8.646441
unelectrified,SHS,5100.0,0.6265136872999727,34,3366.2125,0.0,Phase 2 (→2035),2035.0,N/A,0.5154529445970459,0.6265136872999727,inf,inf,1.3779181898704487,9.503610705786976,1.245855
electrified,Already Electrified,0.0,0.0,47,4653.29375,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,2.905183171781654,10.163873091152375,1.203903
unelectrified,SHS,6450.0,6.313556625369244,43,309.411875,0.023637551287049776,Phase 3 (→2040),2040.0,N/A,6.457045003366558,6.313556625369244,inf,inf,2.7397757915469665,6.894122904491251,7.207167
unelectrified,SHS,3300.0,0.6265136872999727,22,2178.1375,0.0,Phase 2 (→2035),2035.0,N/A,0.5385719159573886,0.6265136872999727,inf,inf,1.879206240403235,7.514525952280987,9.332856
unelectrified,SHS,16350.0,7.6499032919234145,109,647.31125,0.0,Phase 2 (→2035),2035.0,N/A,7.628733980494627,7.6499032919234145,inf,inf,2.92950037798948,11.217883713770286,3.954931
electrified,Already Electrified,0.0,0.0,21,2276.6875,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,1.363640948792524,9.776980901532909,3.063301
electrified,Already Electrified,0.0,0.0,168,16953.885,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,2.130646644809909,7.861351630181708,0.0
unelectrified,SHS,3900.0,0.6265136872999727,26,2574.1625,0.0,Phase 2 (→2035),2035.0,N/A,0.5338841863209854,0.6265136872999727,inf,inf,2.9750439294501145,10.78555147972787,16.098799
electrified,Already Electrified,0.0,0.0,20,1980.125,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,2.1658475137979174,7.611993068967047,1.374258
unelectrified,SHS,2700.0,0.6265136872999727,18,1425.69,0.0,Phase 2 (→2035),2035.0,N/A,0.6794355884112779,0.6265136872999727,inf,inf,1.6941132877236174,8.98362878422398,2.87543
unelectrified,SHS,25650.0,36.37000070859689,171,213.597125,0.0,Phase 2 (→2035),2035.0,N/A,35.924655820624835,36.37000070859689,inf,inf,1.9465848346290864,6.975827837544511,1.346888
unelectrified,SHS,2550.0,7.789945067825111,17,99.141875,0.005096847027920433,Phase 3 (→2040),2040.0,N/A,7.766707438167057,7.789945067825111,inf,inf,2.459430336343529,10.458905518149146,0.418528
unelectrified,SHS,7650.0,7.496636701358304,51,309.0625,0.016369014490642084,Phase 3 (→2040),2040.0,N/A,7.390730563811266,7.496636701358304,inf,inf,2.7316635346970335,10.496759860113292,0.0
unelectrified,SHS,4950.0,0.6265136872999727,33,2613.765,0.0,Phase 2 (→2035),2035.0,N/A,0.6618510543812214,0.6265136872999727,inf,inf,1.8580072358654194,7.664626909078706,20.229959
unelectrified,SHS,3450.0,0.6265136872999727,23,1821.715,0.0,Phase 2 (→2035),2035.0,N/A,0.6618510543812215,0.6265136872999727,inf,inf,2.0640329663568164,11.032654922322466,16.499198
electrified,Already Electrified,0.0,0.0,72,7128.45,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,3.5782792698111776,11.664313680335672,0.604744
electrified,Already Electrified,0.0,0.0,81,8817.4875,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,2.1774405000171457,7.261834254130587,5.50204
electrified,Already Electrified,0.0,0.0,47,3722.635,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,2.1105345666876327,7.6574128801588826,9.120544
electrified,Already Electrified,0.0,0.0,43,4652.38125,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,2.3278369883138827,7.2004272871385275,1.686616
electrified,Already Electrified,0.0,0.0,25,2672.7125,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,2.6243413355797345,6.8157711096719185,0.987746
electrified,Already Electrified,0.0,0.0,16,1584.1,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,1.0008915377887115,10.343799580037839,11.737054
electrified,Already Electrified,0.0,0.0,25,2475.15625,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,1.8865548634082867,6.5823238474115975,0.819181
electrified,Already Electrified,0.0,0.0,31,3464.30625,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,2.1849028947207962,6.564769690271141,5.405366
unelectrified,SHS,2100.0,0.6265136872999727,14,1386.0875,0.010899887163956953,Phase 3 (→2040),2040.0,N/A,0.5385719159573886,0.6265136872999727,inf,inf,2.6508906026704375,11.320390228894858,7.28054
electrified,Already Electrified,0.0,0.0,24,1900.92,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,2.5154837241857044,9.030063770734332,5.889277
electrified,Already Electrified,0.0,0.0,226,23758.30625,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,1.7612235699766408,6.99939363037179,1.614114
electrified,Already Electrified,0.0,0.0,64,6936.825,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,1.5412389420109216,9.737480209172729,5.395144
electrified,Already Electrified,0.0,0.0,28,7385.775,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,1.6759315767477145,6.889045904108498,0.900491
unelectrified,SHS,27300.0,7.228931377821024,182,1143.773125,0.0,Phase 1 (→2030),2030.0,N/A,7.497777958599804,7.228931377821024,inf,inf,2.1300353099696436,6.763818265979155,1.722234
electrified,Already Electrified,0.0,0.0,26,2059.33,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,2.6354512487235744,9.66388608996495,3.554525
unelectrified,SHS,4050.0,0.6265136872999727,27,2673.16875,0.0,Phase 2 (→2035),2035.0,N/A,0.5338841863209854,0.6265136872999727,inf,inf,2.9448994687655734,9.42045348760286,14.553152
electrified,Already Electrified,0.0,0.0,53,5247.33125,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,3.4039142046673967,10.97266942529013,0.949402
electrified,Already Electrified,0.0,0.0,130,12870.8125,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,1.2211485669556275,10.559309309746014,0.0
electrified,Already Electrified,0.0,0.0,27,2673.16875,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,1.4140815391311918,10.360178664846638,1.548758
electrified,Already Electrified,0.0,0.0,28,2772.175,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,1.9497354722618174,6.715717015854236,8.469684
unelectrified,SHS,1650.0,0.6265136872999727,11,871.255,0.017646889900749883,Phase 3 (→2040),2040.0,N/A,0.6794355884112782,0.6265136872999727,inf,inf,2.1865504267350455,10.887327915966877,1.824274
unelectrified,SHS,6450.0,0.6265136872999727,43,4257.26875,0.0,Phase 1 (→2030),2030.0,N/A,0.5438971058907482,0.6265136872999727,inf,inf,1.278536673913947,10.674090304124363,3.270923
unelectrified,SHS,4500.0,0.6265136872999727,30,2376.15,0.0,Phase 2 (→2035),2035.0,N/A,0.6618510543812214,0.6265136872999727,inf,inf,3.543888412568047,10.666287975869043,12.65891
unelectrified,SHS,6750.0,7.459189408444028,45,274.07125,0.014937875230472034,Phase 3 (→2040),2040.0,N/A,7.354270926801678,7.459189408444028,inf,inf,3.1228639136992276,10.0029000137541,7.449657
electrified,Already Electrified,0.0,0.0,35,3465.21875,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,0.8569988732712057,10.741184600724017,29.31259
unelectrified,SHS,48900.0,7.601996026928638,326,1948.195625,0.0,Phase 1 (→2030),2030.0,N/A,7.415648791424194,7.601996026928638,inf,inf,0.8794384866355669,10.58277212989819,11.912236
electrified,Already Electrified,0.0,0.0,71,7629.86875,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,2.356044541019883,6.665889634510555,0.257507
electrified,Already Electrified,0.0,0.0,54,5073.5,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,2.557454366556435,6.827066881599019,5.410061
unelectrified,SHS,6600.0,9.314997934524866,44,214.5915,0.0062892125027697,Phase 3 (→2040),2040.0,N/A,9.483051946773184,9.314997934524866,inf,inf,2.4749828951803234,7.835212902321142,8.583255
unelectrified,SHS,5550.0,0.6265136872999727,37,2930.585,0.0,Phase 2 (→2035),2035.0,N/A,0.6794355884112782,0.6265136872999727,inf,inf,1.8454254054821695,9.871615644288662,1.871193
unelectrified,SHS,6150.0,0.6265136872999727,41,4059.25625,0.0,Phase 1 (→2030),2030.0,N/A,0.554429730585581,0.6265136872999727,inf,inf,1.927092491591525,6.811628938007349,7.749193
unelectrified,SHS,8700.0,37.654293195962374,58,69.977125,0.005391912579863626,Phase 3 (→2040),2040.0,N/A,37.18998021403245,37.654293195962374,inf,inf,3.1705467603189263,11.720380602865985,4.758751
unelectrified,SHS,16050.0,34.430032841556184,107,141.185125,0.005778419627041112,Phase 3 (→2040),2040.0,N/A,35.365018172777965,34.430032841556184,inf,inf,1.8211264856444567,6.836128059921544,1.573466
electrified,Already Electrified,0.0,0.0,51,5444.43125,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,1.6783588844030395,9.674668925362676,1.031678
unelectrified,SHS,2100.0,0.6265136872999727,14,1386.0875,0.010422907968945436,Phase 3 (→2040),2040.0,N/A,0.5438971058907482,0.6265136872999727,inf,inf,1.8974386245667851,7.357292399093554,1.979916
electrified,Already Electrified,0.0,0.0,139,22729.4625,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,2.6646937499229986,9.363149102141232,0.0
unelectrified,SHS,4500.0,0.6265136872999727,30,2970.1875,0.0,Phase 2 (→2035),2035.0,N/A,0.5385719159573886,0.6265136872999727,inf,inf,1.2361557296623944,10.241942582328967,0.852111
unelectrified,SHS,2400.0,7.763114028555909,16,93.6325,0.015613455362310387,Phase 3 (→2040),2040.0,N/A,7.807042495541952,7.763114028555909,inf,inf,2.4495896358242155,7.386211880908117,15.996596
unelectrified,SHS,4200.0,0.6265136872999727,28,2772.175,0.0,Phase 2 (→2035),2035.0,N/A,0.5338841863209854,0.6265136872999727,inf,inf,1.0437149903978726,10.655851820169556,16.245444
electrified,Already Electrified,0.0,0.0,19,1881.11875,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,2.0521272536519906,6.671459665698123,1.124179
unelectrified,SHS,3300.0,0.6265136872999727,22,1742.51,0.0,Phase 2 (→2035),2035.0,N/A,0.6546040229263973,0.6265136872999727,inf,inf,2.823131493607178,9.095296580331853,25.606202
electrified,Already Electrified,0.0,0.0,45,4455.28125,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,1.037124817620682,10.213317225613107,7.40571
electrified,Already Electrified,0.0,0.0,20,1980.125,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,1.1078508320576832,10.358785013770595,0.173159
unelectrified,SHS,3150.0,7.113983902621049,21,134.10625,0.007543575015808689,Phase 3 (→2040),2040.0,N/A,7.100729742476047,7.113983902621049,inf,inf,2.5156170962240845,11.374966598524429,1.736377
electrified,Already Electrified,0.0,0.0,94,10499.68125,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,1.9531481160348714,6.6445443549220204,3.70944
electrified,Already Electrified,0.0,0.0,108,10890.23125,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,1.665204425947981,7.223235447342559,12.574826
unelectrified,SHS,5850.0,7.053959459555308,39,251.17375,0.016856396933370633,Phase 3 (→2040),2040.0,N/A,6.8876652110744985,7.053959459555308,inf,inf,2.6830121902730566,10.854916678224422,14.95559
unelectrified,SHS,2400.0,0.6265136872999727,16,1267.28,0.00862921894169204,Phase 3 (→2040),2040.0,N/A,0.6618510543812214,0.6265136872999727,inf,inf,2.295158131595731,7.472065817408258,19.507142
electrified,Already Electrified,0.0,0.0,42,3484.655,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,2.618525176580588,7.210604874463098,2.683483
electrified,Already Electrified,0.0,0.0,21,2679.55625,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,2.5907982203418407,6.870023656462858,1.958302
electrified,Already Electrified,0.0,0.0,117,13559.29375,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,2.5522183492320814,6.839702392170347,5.705314
electrified,Already Electrified,0.0,0.0,20,1980.125,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,1.3749535427063075,9.641474108147584,1.74204
unelectrified,SHS,1800.0,0.6265136872999727,12,1188.075,0.006356039913800706,Phase 3 (→2040),2040.0,N/A,0.5438971058907484,0.6265136872999727,inf,inf,2.648911976825846,11.290062147265441,4.206716
electrified,Already Electrified,0.0,0.0,26,2574.1625,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,1.5845148215288725,6.982453799316917,6.506159
electrified,Already Electrified,0.0,0.0,90,9700.7875,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,1.835915215220103,6.588955467746892,2.907916
electrified,Already Electrified,0.0,0.0,53,5444.8875,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,1.8477793543538665,6.574781660539548,1.107635
electrified,Already Electrified,0.0,0.0,57,5840.9125,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,1.6417397969091978,6.95675940028327,1.859009
unelectrified,SHS,3450.0,0.6265136872999727,23,2277.14375,0.0,Phase 2 (→2035),2035.0,N/A,0.554429730585581,0.6265136872999727,inf,inf,1.9005874391948456,6.767875270663514,8.374073
unelectrified,SHS,2400.0,0.6265136872999727,16,1267.28,0.011828554938602218,Phase 3 (→2040),2040.0,N/A,0.6700835724535692,0.6265136872999727,inf,inf,2.62375201857217,11.615240332210984,9.596051
unelectrified,SHS,10950.0,7.582679108972446,73,437.36375,0.0,Phase 2 (→2035),2035.0,N/A,7.474503640712284,7.582679108972446,inf,inf,1.7921384897841457,10.358335772818533,6.950706
unelectrified,SHS,3600.0,8.989991560280354,24,121.2815,0.005883180134694252,Phase 3 (→2040),2040.0,N/A,8.378674391974167,8.989991560280354,inf,inf,2.9820503346795264,12.279077879044248,47.18048
electrified,Already Electrified,0.0,0.0,25,2475.15625,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,1.8355911066531447,6.673264177624749,0.626633
unelectrified,Mini-Grid: Solar PV Only,49678.754270833335,0.4582964967138832,101,9999.63125,0.0,Phase 1 (→2030),2030.0,N/A,0.5338841863209854,0.6265136872999727,0.4582964967138832,inf,3.491549324765959,10.223789988754486,13.715675
electrified,Already Electrified,0.0,0.0,25,2475.15625,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,1.6201022333126869,9.762723341856116,1.474258
electrified,Already Electrified,0.0,0.0,20,2177.68125,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,2.1802849786440563,6.643693082341982,0.913437
unelectrified,SHS,1650.0,0.6265136872999727,11,1089.06875,0.004533292502037116,Phase 3 (→2040),2040.0,N/A,0.5385719159573886,0.6265136872999727,inf,inf,1.0672829399654955,10.257359331998973,5.981613
unelectrified,SHS,2100.0,0.6265136872999727,14,1386.0875,0.01461772747811175,Phase 3 (→2040),2040.0,N/A,0.5438971058907482,0.6265136872999727,inf,inf,1.7429466845276818,10.560055169405798,1.716233
unelectrified,SHS,3150.0,0.6265136872999727,21,2079.13125,0.0,Phase 2 (→2035),2035.0,N/A,0.5521404580482817,0.6265136872999727,inf,inf,2.358801041630284,11.272338788365927,3.886378
electrified,Already Electrified,0.0,0.0,31,3069.19375,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,1.678471321195799,6.734170014375728,0.713254
unelectrified,SHS,2250.0,0.6265136872999727,15,1485.09375,0.004794509357143494,Phase 3 (→2040),2040.0,N/A,0.5438971058907482,0.6265136872999727,inf,inf,2.524810617609336,11.456437377024013,0.311862
electrified,Already Electrified,0.0,0.0,188,19226.01,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,3.575858335118477,11.671607480764965,0.0
unelectrified,SHS,10200.0,0.6265136872999727,68,6732.425,0.0,Phase 1 (→2030),2030.0,N/A,0.5438971058907482,0.6265136872999727,inf,inf,1.8942482406480918,7.4279329965193694,3.20308
unelectrified,SHS,4200.0,0.6265136872999727,28,2772.175,0.0,Phase 2 (→2035),2035.0,N/A,0.5521404580482817,0.6265136872999727,inf,inf,2.9041997079545703,11.035675215692978,1.920963
unelectrified,SHS,36900.0,34.20097769604238,246,326.76775,0.0,Phase 2 (→2035),2035.0,N/A,33.78766774769945,34.20097769604238,inf,inf,2.3020775170091445,11.310384283579136,4.286425
electrified,Already Electrified,0.0,0.0,36,2851.38,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,1.509458816058553,9.459433482213822,9.00863
electrified,Already Electrified,0.0,0.0,27,2673.16875,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,1.6885484101004342,6.856213473380636,0.350542
electrified,Already Electrified,0.0,0.0,36,3959.3375,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,2.6562555039718525,6.849555358847112,5.303307
electrified,Already Electrified,0.0,0.0,68,5708.235,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,1.4305277112791082,9.403505125533162,0.0
unelectrified,SHS,6600.0,0.6265136872999727,44,4356.275,0.0,Phase 1 (→2030),2030.0,N/A,0.5385719159573886,0.6265136872999727,inf,inf,1.0172891173857355,10.83818513701625,8.891408
electrified,Already Electrified,0.0,0.0,77,8026.35,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,1.8776547412621631,6.7529562082622885,5.470165
electrified,Already Electrified,0.0,0.0,24,2376.15,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,2.04569076214186,6.759848433332127,2.251859
electrified,Already Electrified,0.0,0.0,22,2178.1375,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,1.2980260735098,10.309449400985068,4.089651
electrified,Already Electrified,0.0,0.0,39,4659.225,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,2.6783090592090804,6.781262903871886,5.417291
unelectrified,SHS,3150.0,0.6265136872999727,21,1663.305,0.0,Phase 2 (→2035),2035.0,N/A,0.6546040229263973,0.6265136872999727,inf,inf,3.0359906920982516,9.157997566062642,44.282752
electrified,Already Electrified,0.0,0.0,58,5542.16,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,2.494346807532007,9.310551658567228,0.506726
unelectrified,SHS,6750.0,0.6265136872999727,45,3564.225,0.0,Phase 2 (→2035),2035.0,N/A,0.6794355884112779,0.6265136872999727,inf,inf,1.670397515989483,8.880132186305168,2.516752
electrified,Already Electrified,0.0,0.0,973,121372.5375,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,2.357657249982057,6.650537394789805,0.0
electrified,Already Electrified,0.0,0.0,101,10197.1875,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,2.003373916971426,6.7857009778127155,7.026883
electrified,Already Electrified,0.0,0.0,17,1346.485,0.0,Already Electrified,,N/A,0.0,inf,inf,inf,2.4818825039856365,9.288210899375372,1.995876
